Time(ms),Temperature(C),Pressure(Pa),ABS Altitude(m),Rel Altitude(m)
254119,13.60,101677.00,-29.24,0.75
254215,13.60,101673.00,-28.91,1.08
254311,13.60,101667.00,-28.41,1.57
254406,13.60,101674.00,-28.99,1.00
254502,13.60,101668.00,-28.49,1.49
254598,13.60,101670.00,-28.66,1.33
254694,13.60,101677.00,-29.24,0.75
254789,13.60,101678.00,-29.32,0.66
254884,13.60,101668.00,-28.49,1.49
254981,13.60,101671.00,-28.74,1.24
255076,13.60,101672.00,-28.83,1.16
255172,13.60,101673.00,-28.91,1.08
255267,13.60,101685.00,-29.91,0.08
255364,13.60,101670.00,-28.66,1.33
255459,13.60,101670.00,-28.66,1.33
255554,13.60,101673.00,-28.91,1.08
255650,13.60,101665.00,-28.25,1.74
255746,13.60,101676.00,-29.16,0.83
255842,13.60,101671.00,-28.74,1.24
255937,13.60,101669.00,-28.58,1.41
256033,13.60,101673.00,-28.91,1.08
256129,13.60,101669.00,-28.58,1.41
256225,13.60,101670.00,-28.66,1.33
256324,13.60,101667.00,-28.41,1.57
256420,13.60,101675.00,-29.08,0.91
256521,13.60,101675.00,-29.08,0.91
256616,13.60,101673.00,-28.91,1.08
256721,13.60,101677.00,-29.24,0.75
256818,13.60,101667.00,-28.41,1.57
256918,13.60,101674.00,-28.99,1.00
257013,13.60,101679.00,-29.41,0.58
257115,13.60,101678.00,-29.32,0.66
257210,13.60,101674.00,-28.99,1.00
257310,13.60,101677.00,-29.24,0.75
257406,13.60,101669.00,-28.58,1.41
257507,13.60,101676.00,-29.16,0.83
257603,13.60,101672.00,-28.83,1.16
257703,13.60,101671.00,-28.74,1.24
257800,13.60,101666.00,-28.33,1.66
257900,13.60,101668.00,-28.49,1.49
257995,13.60,101670.00,-28.66,1.33
258100,13.60,101664.00,-28.16,1.82
258196,13.60,101667.00,-28.41,1.57
258296,13.60,101667.00,-28.41,1.57
258393,13.60,101670.00,-28.66,1.33
258493,13.60,101662.00,-28.00,1.99
258588,13.60,101676.00,-29.16,0.83
258690,13.60,101670.00,-28.66,1.33
258785,13.60,101667.00,-28.41,1.57
258886,13.60,101669.00,-28.58,1.41
258981,13.60,101657.00,-27.58,2.40
259082,13.60,101650.00,-27.00,2.99
259178,13.60,101664.00,-28.16,1.82
259278,13.60,101659.00,-27.75,2.24
259375,13.60,101661.00,-27.92,2.07
259470,13.60,101668.00,-28.49,1.49
259565,13.60,101667.00,-28.41,1.57
259665,13.60,101672.00,-28.83,1.16
259761,13.60,101670.00,-28.66,1.33
259862,13.60,101672.00,-28.83,1.16
259957,13.60,101670.00,-28.66,1.33
260057,13.60,101676.00,-29.16,0.83
260152,13.60,101671.00,-28.74,1.24
260248,13.60,101669.00,-28.58,1.41
260343,13.60,101668.00,-28.49,1.49
260439,13.60,101665.00,-28.25,1.74
260535,13.60,101675.00,-29.08,0.91
260634,13.60,101671.00,-28.74,1.24
260730,13.60,101669.00,-28.58,1.41
260826,13.60,101674.00,-28.99,1.00
260927,13.60,101678.00,-29.32,0.66
261022,13.60,101670.00,-28.66,1.33
261123,13.60,101670.00,-28.66,1.33
261218,13.60,101670.00,-28.66,1.33
261319,13.60,101668.00,-28.49,1.49
261414,13.60,101669.00,-28.58,1.41
261510,13.60,101676.00,-29.16,0.83
261606,13.60,101676.00,-29.16,0.83
261701,13.60,101676.00,-29.16,0.83
261797,13.60,101670.00,-28.66,1.33
261893,13.60,101676.00,-29.16,0.83
261989,13.60,101675.00,-29.08,0.91
262084,13.60,101675.00,-29.08,0.91
262179,13.60,101681.00,-29.57,0.41
262276,13.60,101673.00,-28.91,1.08
262371,13.60,101679.00,-29.41,0.58
262467,13.60,101680.00,-29.49,0.50
262562,13.60,101674.00,-28.99,1.00
262659,13.60,101675.00,-29.08,0.91
262754,13.60,101672.00,-28.83,1.16
262850,13.60,101677.00,-29.24,0.75
262945,13.60,101673.00,-28.91,1.08
263041,13.60,101681.00,-29.57,0.41
263137,13.60,101680.00,-29.49,0.50
263232,13.60,101679.00,-29.41,0.58
263328,13.60,101682.00,-29.66,0.33
263424,13.60,101675.00,-29.08,0.91
263520,13.60,101678.00,-29.32,0.66
263615,13.60,101679.00,-29.41,0.58
263710,13.60,101676.00,-29.16,0.83
263806,13.60,101674.00,-28.99,1.00
263902,13.60,101675.00,-29.08,0.91
263998,13.60,101677.00,-29.24,0.75
264098,13.60,101673.00,-28.91,1.08
264195,13.60,101669.00,-28.58,1.41
264290,13.60,101673.00,-28.91,1.08
264386,13.60,101673.00,-28.91,1.08
264481,13.60,101667.00,-28.41,1.57
264583,13.60,101678.00,-29.32,0.66
264678,13.60,101679.00,-29.41,0.58
264773,13.60,101672.00,-28.83,1.16
264869,13.60,101669.00,-28.58,1.41
264967,13.60,101670.00,-28.66,1.33
265062,13.60,101669.00,-28.58,1.41
265157,13.60,101664.00,-28.16,1.82
265253,13.60,101666.00,-28.33,1.66
265349,13.60,101666.00,-28.33,1.66
265445,13.60,101662.00,-28.00,1.99
265540,13.60,101664.00,-28.16,1.82
265636,13.60,101670.00,-28.66,1.33
265732,13.60,101678.00,-29.32,0.66
265827,13.60,101676.00,-29.16,0.83
265923,13.60,101664.00,-28.16,1.82
266018,13.60,101672.00,-28.83,1.16
266115,13.60,101665.00,-28.25,1.74
266210,13.60,101669.00,-28.58,1.41
266306,13.60,101668.00,-28.49,1.49
266401,13.60,101661.00,-27.92,2.07
266498,13.60,101664.00,-28.16,1.82
266593,13.60,101673.00,-28.91,1.08
266688,13.60,101665.00,-28.25,1.74
266784,13.60,101662.00,-28.00,1.99
266880,13.60,101662.00,-28.00,1.99
266976,13.60,101666.00,-28.33,1.66
267071,13.70,101669.00,-28.58,1.41
267167,13.60,101668.00,-28.49,1.49
267262,13.60,101670.00,-28.66,1.33
267358,13.70,101666.00,-28.33,1.66
267454,13.60,101671.00,-28.74,1.24
267549,13.60,101672.00,-28.83,1.16
267645,13.60,101669.00,-28.58,1.41
267741,13.70,101672.00,-28.83,1.16
267837,13.70,101674.00,-28.99,1.00
267932,13.60,101667.00,-28.41,1.57
268028,13.70,101666.00,-28.33,1.66
268124,13.70,101667.00,-28.41,1.57
268219,13.70,101666.00,-28.33,1.66
268315,13.70,101666.00,-28.33,1.66
268410,13.70,101668.00,-28.49,1.49
268507,13.70,101672.00,-28.83,1.16
268602,13.70,101673.00,-28.91,1.08
268698,13.70,101668.00,-28.49,1.49
268793,13.70,101673.00,-28.91,1.08
268889,13.70,101673.00,-28.91,1.08
268985,13.70,101666.00,-28.33,1.66
269080,13.70,101667.00,-28.41,1.57
269176,13.70,101671.00,-28.74,1.24
269272,13.70,101668.00,-28.49,1.49
269368,13.70,101666.00,-28.33,1.66
269463,13.70,101666.00,-28.33,1.66
269559,13.70,101664.00,-28.16,1.82
269655,13.70,101668.00,-28.49,1.49
269750,13.70,101676.00,-29.16,0.83
269846,13.70,101675.00,-29.08,0.91
269941,13.70,101665.00,-28.25,1.74
270038,13.70,101671.00,-28.74,1.24
270133,13.70,101671.00,-28.74,1.24
270229,13.70,101668.00,-28.49,1.49
270324,13.70,101661.00,-27.92,2.07
270419,13.70,101668.00,-28.49,1.49
270516,13.70,101668.00,-28.49,1.49
270611,13.70,101669.00,-28.58,1.41
270707,13.70,101668.00,-28.49,1.49
270802,13.70,101661.00,-27.92,2.07
270899,13.70,101667.00,-28.41,1.57
270994,13.70,101662.00,-28.00,1.99
271090,13.70,101663.00,-28.08,1.91
271185,13.70,101666.00,-28.33,1.66
271281,13.70,101670.00,-28.66,1.33
271377,13.70,101671.00,-28.74,1.24
271472,13.70,101670.00,-28.66,1.33
271568,13.70,101668.00,-28.49,1.49
271664,13.70,101665.00,-28.25,1.74
271760,13.70,101665.00,-28.25,1.74
271855,13.70,101666.00,-28.33,1.66
271950,13.70,101667.00,-28.41,1.57
272047,13.70,101671.00,-28.74,1.24
272142,13.70,101668.00,-28.49,1.49
272238,13.70,101666.00,-28.33,1.66
272333,13.70,101677.00,-29.24,0.75
272430,13.70,101669.00,-28.58,1.41
272525,13.70,101660.00,-27.83,2.16
272621,13.70,101673.00,-28.91,1.08
272716,13.70,101668.00,-28.49,1.49
272812,13.70,101664.00,-28.16,1.82
272908,13.70,101672.00,-28.83,1.16
273003,13.70,101665.00,-28.25,1.74
273099,13.70,101665.00,-28.25,1.74
273195,13.70,101668.00,-28.49,1.49
273291,13.70,101666.00,-28.33,1.66
273386,13.70,101666.00,-28.33,1.66
273481,13.70,101666.00,-28.33,1.66
273577,13.70,101665.00,-28.25,1.74
273673,13.70,101665.00,-28.25,1.74
273769,13.70,101662.00,-28.00,1.99
273864,13.70,101664.00,-28.16,1.82
273960,13.70,101668.00,-28.49,1.49
274056,13.70,101662.00,-28.00,1.99
274152,13.70,101663.00,-28.08,1.91
274247,13.70,101662.00,-28.00,1.99
274342,13.70,101661.00,-27.92,2.07
274439,13.70,101665.00,-28.25,1.74
274534,13.70,101664.00,-28.16,1.82
274630,13.70,101663.00,-28.08,1.91
274725,13.70,101668.00,-28.49,1.49
274822,13.70,101668.00,-28.49,1.49
274917,13.70,101668.00,-28.49,1.49
275012,13.70,101673.00,-28.91,1.08
275108,13.70,101671.00,-28.74,1.24
275204,13.70,101673.00,-28.91,1.08
275300,13.70,101676.00,-29.16,0.83
275395,13.70,101670.00,-28.66,1.33
275491,13.70,101668.00,-28.49,1.49
275587,13.70,101672.00,-28.83,1.16
275683,13.70,101668.00,-28.49,1.49
275778,13.70,101674.00,-28.99,1.00
275873,13.70,101669.00,-28.58,1.41
275970,13.70,101671.00,-28.74,1.24
276065,13.70,101668.00,-28.49,1.49
276161,13.70,101662.00,-28.00,1.99
276256,13.70,101662.00,-28.00,1.99
276353,13.70,101658.00,-27.67,2.32
276448,13.70,101658.00,-27.67,2.32
276543,13.70,101660.00,-27.83,2.16
276639,13.70,101665.00,-28.25,1.74
276734,13.70,101668.00,-28.49,1.49
276831,13.70,101666.00,-28.33,1.66
276926,13.70,101656.00,-27.50,2.49
277022,13.70,101666.00,-28.33,1.66
277117,13.70,101669.00,-28.58,1.41
277214,13.70,101663.00,-28.08,1.91
277309,13.70,101661.00,-27.92,2.07
277404,13.70,101664.00,-28.16,1.82
277500,13.70,101668.00,-28.49,1.49
277596,13.70,101677.00,-29.24,0.75
277692,13.70,101671.00,-28.74,1.24
277787,13.70,101676.00,-29.16,0.83
277883,13.70,101666.00,-28.33,1.66
277979,13.70,101664.00,-28.16,1.82
278074,13.70,101657.00,-27.58,2.40
278170,13.70,101656.00,-27.50,2.49
278265,13.70,101661.00,-27.92,2.07
278362,13.70,101665.00,-28.25,1.74
278457,13.70,101665.00,-28.25,1.74
278553,13.70,101658.00,-27.67,2.32
278648,13.70,101659.00,-27.75,2.24
278745,13.70,101658.00,-27.67,2.32
278840,13.70,101651.00,-27.09,2.90
278935,13.70,101655.00,-27.42,2.57
279031,13.70,101659.00,-27.75,2.24
279127,13.70,101653.00,-27.25,2.73
279226,13.70,101655.00,-27.42,2.57
279321,13.70,101659.00,-27.75,2.24
279420,13.70,101655.00,-27.42,2.57
279516,13.70,101656.00,-27.50,2.49
279615,13.70,101645.00,-26.59,3.40
279711,13.60,101642.00,-26.34,3.65
279810,13.60,101645.00,-26.59,3.40
279906,13.60,101636.00,-25.84,4.15
280009,13.60,101627.00,-25.09,4.89
280110,13.60,101629.00,-25.26,4.73
280206,13.60,101630.00,-25.35,4.64
280306,13.60,101626.00,-25.01,4.98
280402,13.60,101616.00,-24.18,5.81
280503,13.50,101609.00,-23.60,6.39
280598,13.50,101602.00,-23.02,6.97
280699,13.50,101603.00,-23.10,6.88
280795,13.50,101607.00,-23.44,6.55
280895,13.50,101608.00,-23.52,6.47
280991,13.50,101609.00,-23.60,6.39
281092,13.50,101599.00,-22.77,7.22
281187,13.50,101602.00,-23.02,6.97
281288,13.50,101608.00,-23.52,6.47
281383,13.60,101621.00,-24.60,5.39
281484,13.60,101616.00,-24.18,5.81
281580,13.60,101635.00,-25.76,4.23
281679,13.70,101627.00,-25.09,4.89
281775,13.60,101632.00,-25.51,4.48
281874,13.60,101624.00,-24.85,5.14
281970,13.60,101626.00,-25.01,4.98
282070,13.60,101621.00,-24.60,5.39
282165,13.60,101616.00,-24.18,5.81
282264,13.60,101624.00,-24.85,5.14
282359,13.60,101627.00,-25.09,4.89
282460,13.60,101618.00,-24.35,5.64
282555,13.60,101625.00,-24.93,5.06
282654,13.70,101629.00,-25.26,4.73
282750,13.60,101617.00,-24.27,5.72
282851,13.60,101627.00,-25.09,4.89
282952,13.70,101630.00,-25.35,4.64
283047,13.70,101628.00,-25.18,4.81
283149,13.70,101627.00,-25.09,4.89
283244,13.60,101629.00,-25.26,4.73
283339,13.60,101632.00,-25.51,4.48
283441,13.70,101624.00,-24.85,5.14
283536,13.70,101623.00,-24.76,5.22
283632,13.60,101621.00,-24.60,5.39
283727,13.70,101622.00,-24.68,5.31
283824,13.70,101616.00,-24.18,5.81
283919,13.70,101620.00,-24.52,5.47
284015,13.60,101618.00,-24.35,5.64
284110,13.70,101623.00,-24.76,5.22
284206,13.70,101628.00,-25.18,4.81
284305,13.70,101613.00,-23.93,6.05
284400,13.60,101618.00,-24.35,5.64
284495,13.70,101624.00,-24.85,5.14
284592,13.70,101629.00,-25.26,4.73
284687,13.70,101620.00,-24.52,5.47
284783,13.70,101631.00,-25.43,4.56
284878,13.70,101634.00,-25.68,4.31
284975,13.70,101630.00,-25.35,4.64
285073,13.70,101631.00,-25.43,4.56
285169,13.70,101632.00,-25.51,4.48
285268,13.70,101642.00,-26.34,3.65
285364,13.80,101651.00,-27.09,2.90
285460,13.80,101661.00,-27.92,2.07
285555,13.80,101656.00,-27.50,2.49
285651,13.80,101664.00,-28.16,1.82
285747,13.80,101659.00,-27.75,2.24
285843,13.80,101664.00,-28.16,1.82
285938,13.80,101660.00,-27.83,2.16
286040,13.80,101659.00,-27.75,2.24
286135,13.80,101663.00,-28.08,1.91
286230,13.80,101658.00,-27.67,2.32
286326,13.80,101655.00,-27.42,2.57
286422,13.80,101650.00,-27.00,2.99
286518,13.80,101650.00,-27.00,2.99
286613,13.80,101661.00,-27.92,2.07
286709,13.80,101669.00,-28.58,1.41
286804,13.80,101669.00,-28.58,1.41
286900,13.80,101662.00,-28.00,1.99
286996,13.80,101658.00,-27.67,2.32
287091,13.80,101677.00,-29.24,0.75
287187,13.90,101669.00,-28.58,1.41
287283,13.90,101668.00,-28.49,1.49
287379,13.80,101669.00,-28.58,1.41
287474,13.80,101661.00,-27.92,2.07
287570,13.80,101659.00,-27.75,2.24
287666,13.80,101663.00,-28.08,1.91
287761,13.80,101662.00,-28.00,1.99
287857,13.80,101665.00,-28.25,1.74
287952,13.80,101664.00,-28.16,1.82
288049,13.80,101669.00,-28.58,1.41
288144,13.80,101663.00,-28.08,1.91
288240,13.80,101657.00,-27.58,2.40
288335,13.80,101661.00,-27.92,2.07
288431,13.80,101657.00,-27.58,2.40
288527,13.80,101660.00,-27.83,2.16
288622,13.80,101659.00,-27.75,2.24
288718,13.80,101660.00,-27.83,2.16
288814,13.80,101662.00,-28.00,1.99
288910,13.80,101663.00,-28.08,1.91
289005,13.80,101661.00,-27.92,2.07
289101,13.80,101664.00,-28.16,1.82
289197,13.80,101666.00,-28.33,1.66
289292,13.80,101664.00,-28.16,1.82
289388,13.80,101660.00,-27.83,2.16
289483,13.80,101659.00,-27.75,2.24
289580,13.80,101664.00,-28.16,1.82
289675,13.80,101667.00,-28.41,1.57
289771,13.90,101668.00,-28.49,1.49
289866,13.90,101671.00,-28.74,1.24
289961,13.90,101670.00,-28.66,1.33
290058,13.90,101671.00,-28.74,1.24
290153,13.90,101669.00,-28.58,1.41
290249,13.90,101674.00,-28.99,1.00
290344,13.90,101673.00,-28.91,1.08
290441,13.90,101671.00,-28.74,1.24
290536,13.90,101673.00,-28.91,1.08
290632,13.90,101674.00,-28.99,1.00
290727,13.90,101674.00,-28.99,1.00
290823,13.90,101670.00,-28.66,1.33
290919,13.90,101667.00,-28.41,1.57
291014,13.90,101656.00,-27.50,2.49
291110,13.90,101660.00,-27.83,2.16
291206,13.90,101662.00,-28.00,1.99
291302,13.90,101663.00,-28.08,1.91
291397,13.90,101659.00,-27.75,2.24
291492,13.90,101663.00,-28.08,1.91
291589,13.90,101663.00,-28.08,1.91
291684,13.90,101661.00,-27.92,2.07
291780,13.90,101667.00,-28.41,1.57
291875,13.90,101659.00,-27.75,2.24
291972,13.90,101659.00,-27.75,2.24
292067,13.90,101655.00,-27.42,2.57
292163,13.90,101660.00,-27.83,2.16
292258,13.90,101662.00,-28.00,1.99
292354,13.90,101660.00,-27.83,2.16
292450,13.80,101656.00,-27.50,2.49
292545,13.90,101666.00,-28.33,1.66
292641,13.80,101660.00,-27.83,2.16
292737,13.80,101657.00,-27.58,2.40
292833,13.80,101650.00,-27.00,2.99
292928,13.90,101658.00,-27.67,2.32
293023,13.90,101663.00,-28.08,1.91
293120,13.90,101663.00,-28.08,1.91
293215,13.90,101663.00,-28.08,1.91
293311,13.80,101655.00,-27.42,2.57
293406,13.60,101594.00,-22.36,7.63
293502,13.60,101592.00,-22.19,7.79
293598,13.60,101588.00,-21.86,8.13
293694,13.60,101597.00,-22.61,7.38
293789,13.60,101578.00,-21.03,8.96
293884,13.60,101593.00,-22.27,7.71
293981,13.60,101593.00,-22.27,7.71
294076,13.60,101590.00,-22.03,7.96
294172,13.60,101593.00,-22.27,7.71
294267,13.60,101586.00,-21.69,8.29
294364,13.60,101589.00,-21.94,8.05
294459,13.60,101591.00,-22.11,7.88
294554,13.60,101589.00,-21.94,8.05
294650,13.60,101588.00,-21.86,8.13
294746,13.60,101595.00,-22.44,7.55
294842,13.60,101589.00,-21.94,8.05
294937,13.60,101601.00,-22.94,7.05
295033,13.60,101597.00,-22.61,7.38
295129,13.70,101591.00,-22.11,7.88
295225,13.70,101584.00,-21.53,8.46
295320,13.60,101583.00,-21.45,8.54
295415,13.70,101590.00,-22.03,7.96
295512,13.70,101591.00,-22.11,7.88
295607,13.70,101580.00,-21.20,8.79
295703,13.70,101586.00,-21.69,8.29
295798,13.70,101593.00,-22.27,7.71
295895,13.70,101587.00,-21.78,8.21
295990,13.70,101582.00,-21.36,8.62
296085,13.70,101586.00,-21.69,8.29
296181,13.70,101588.00,-21.86,8.13
296276,13.70,101590.00,-22.03,7.96
296373,13.70,101590.00,-22.03,7.96
296468,13.70,101588.00,-21.86,8.13
296564,13.70,101595.00,-22.44,7.55
296659,13.70,101592.00,-22.19,7.79
296756,13.70,101589.00,-21.94,8.05
296851,13.70,101595.00,-22.44,7.55
296946,13.70,101593.00,-22.27,7.71
297042,13.70,101592.00,-22.19,7.79
297138,13.70,101586.00,-21.69,8.29
297234,13.70,101594.00,-22.36,7.63
297329,13.70,101596.00,-22.52,7.46
297425,13.70,101590.00,-22.03,7.96
297521,13.70,101587.00,-21.78,8.21
297616,13.70,101591.00,-22.11,7.88
297712,13.70,101593.00,-22.27,7.71
297807,13.70,101591.00,-22.11,7.88
297904,13.70,101595.00,-22.44,7.55
297999,13.70,101595.00,-22.44,7.55
298095,13.70,101598.00,-22.69,7.30
298190,13.70,101590.00,-22.03,7.96
298287,13.70,101588.00,-21.86,8.13
298382,13.70,101589.00,-21.94,8.05
298477,13.70,101586.00,-21.69,8.29
298573,13.70,101584.00,-21.53,8.46
298669,14.00,101656.00,-27.50,2.49
298765,14.00,101660.00,-27.83,2.16
298860,14.00,101661.00,-27.92,2.07
298956,14.00,101660.00,-27.83,2.16
299052,14.00,101660.00,-27.83,2.16
299147,13.80,101596.00,-22.52,7.46
299243,13.70,101592.00,-22.19,7.79
299338,13.70,101590.00,-22.03,7.96
299435,13.70,101597.00,-22.61,7.38
299530,13.70,101592.00,-22.19,7.79
299626,13.70,101590.00,-22.03,7.96
299721,13.70,101596.00,-22.52,7.46
299817,13.70,101592.00,-22.19,7.79
299913,13.70,101595.00,-22.44,7.55
300008,13.70,101579.00,-21.11,8.88
300104,13.70,101593.00,-22.27,7.71
300199,13.70,101587.00,-21.78,8.21
300296,13.70,101596.00,-22.52,7.46
300391,13.80,101589.00,-21.94,8.05
300487,13.70,101596.00,-22.52,7.46
300582,13.80,101591.00,-22.11,7.88
300678,13.80,101591.00,-22.11,7.88
300774,13.80,101592.00,-22.19,7.79
300869,13.80,101596.00,-22.52,7.46
300968,13.80,101601.00,-22.94,7.05
301064,13.90,101641.00,-26.26,3.73
301163,14.00,101654.00,-27.33,2.65
301258,14.00,101647.00,-26.75,3.23
301359,14.00,101649.00,-26.92,3.07
301454,14.00,101648.00,-26.84,3.15
301553,14.00,101652.00,-27.17,2.82
301648,14.00,101648.00,-26.84,3.15
301748,14.00,101657.00,-27.58,2.40
301843,14.00,101661.00,-27.92,2.07
301944,14.00,101652.00,-27.17,2.82
302045,14.00,101660.00,-27.83,2.16
302141,14.00,101665.00,-28.25,1.74
302241,14.00,101660.00,-27.83,2.16
302337,14.00,101658.00,-27.67,2.32
302437,13.80,101601.00,-22.94,7.05
302533,13.80,101602.00,-23.02,6.97
302633,13.80,101599.00,-22.77,7.22
302730,13.80,101595.00,-22.44,7.55
302830,13.80,101589.00,-21.94,8.05
302925,13.80,101599.00,-22.77,7.22
303027,13.80,101593.00,-22.27,7.71
303122,13.80,101599.00,-22.77,7.22
303218,13.80,101592.00,-22.19,7.79
303313,13.80,101595.00,-22.44,7.55
303413,13.80,101597.00,-22.61,7.38
303508,13.80,101594.00,-22.36,7.63
303608,13.80,101590.00,-22.03,7.96
303704,13.80,101588.00,-21.86,8.13
303804,13.80,101592.00,-22.19,7.79
303900,13.80,101596.00,-22.52,7.46
304000,13.80,101597.00,-22.61,7.38
304096,13.80,101603.00,-23.10,6.88
304195,13.80,101594.00,-22.36,7.63
304291,13.80,101594.00,-22.36,7.63
304391,13.80,101599.00,-22.77,7.22
304487,13.80,101597.00,-22.61,7.38
304582,13.80,101604.00,-23.19,6.80
304678,13.80,101599.00,-22.77,7.22
304774,13.80,101602.00,-23.02,6.97
304875,13.80,101598.00,-22.69,7.30
304970,13.80,101596.00,-22.52,7.46
305067,13.80,101592.00,-22.19,7.79
305167,13.80,101600.00,-22.86,7.13
305263,13.80,101594.00,-22.36,7.63
305363,13.80,101594.00,-22.36,7.63
305465,13.80,101604.00,-23.19,6.80
305560,13.80,101597.00,-22.61,7.38
305661,13.80,101600.00,-22.86,7.13
305757,14.10,101668.00,-28.49,1.49
305853,14.10,101669.00,-28.58,1.41
305948,13.80,101602.00,-23.02,6.97
306043,13.80,101592.00,-22.19,7.79
306140,13.80,101597.00,-22.61,7.38
306238,13.80,101594.00,-22.36,7.63
306334,13.80,101601.00,-22.94,7.05
306429,13.90,101598.00,-22.69,7.30
306526,13.90,101597.00,-22.61,7.38
306621,13.80,101589.00,-21.94,8.05
306717,13.80,101596.00,-22.52,7.46
306812,13.80,101600.00,-22.86,7.13
306908,13.80,101596.00,-22.52,7.46
307004,13.90,101595.00,-22.44,7.55
307099,13.90,101596.00,-22.52,7.46
307195,13.90,101592.00,-22.19,7.79
307291,13.90,101594.00,-22.36,7.63
307387,13.90,101597.00,-22.61,7.38
307482,13.90,101593.00,-22.27,7.71
307577,13.90,101590.00,-22.03,7.96
307674,13.90,101587.00,-21.78,8.21
307769,13.90,101588.00,-21.86,8.13
307865,13.90,101589.00,-21.94,8.05
307960,13.90,101594.00,-22.36,7.63
308057,13.90,101591.00,-22.11,7.88
308152,13.90,101592.00,-22.19,7.79
308248,13.90,101589.00,-21.94,8.05
308343,13.90,101586.00,-21.69,8.29
308439,13.90,101582.00,-21.36,8.62
308535,13.80,101585.00,-21.61,8.38
308630,13.90,101579.00,-21.11,8.88
308726,13.90,101580.00,-21.20,8.79
308827,13.80,101579.00,-21.11,8.88
308922,13.80,101582.00,-21.36,8.62
309018,13.90,101587.00,-21.78,8.21
309113,13.90,101586.00,-21.69,8.29
309210,13.90,101581.00,-21.28,8.71
309305,13.90,101586.00,-21.69,8.29
309401,13.90,101588.00,-21.86,8.13
309496,13.90,101591.00,-22.11,7.88
309593,13.90,101590.00,-22.03,7.96
309688,13.90,101585.00,-21.61,8.38
309783,13.90,101578.00,-21.03,8.96
309879,13.90,101580.00,-21.20,8.79
309975,13.90,101579.00,-21.11,8.88
310071,13.90,101585.00,-21.61,8.38
310166,13.90,101588.00,-21.86,8.13
310262,13.90,101584.00,-21.53,8.46
310358,13.90,101578.00,-21.03,8.96
310453,13.90,101582.00,-21.36,8.62
310549,13.90,101574.00,-20.70,9.29
310644,13.90,101582.00,-21.36,8.62
310740,13.90,101576.00,-20.86,9.12
310836,13.90,101585.00,-21.61,8.38
310932,13.90,101571.00,-20.45,9.54
311027,13.90,101572.00,-20.53,9.45
311123,13.90,101574.00,-20.70,9.29
311219,13.90,101577.00,-20.95,9.04
311314,13.90,101575.00,-20.78,9.21
311410,13.90,101574.00,-20.70,9.29
311505,13.90,101569.00,-20.28,9.71
311602,13.90,101576.00,-20.86,9.12
311697,13.90,101570.00,-20.37,9.62
311793,13.90,101572.00,-20.53,9.45
311888,13.90,101581.00,-21.28,8.71
311984,13.90,101576.00,-20.86,9.12
312080,13.90,101581.00,-21.28,8.71
312175,13.90,101573.00,-20.62,9.37
312271,13.90,101582.00,-21.36,8.62
312367,13.90,101576.00,-20.86,9.12
312463,13.90,101574.00,-20.70,9.29
312558,13.90,101576.00,-20.86,9.12
312654,13.90,101571.00,-20.45,9.54
312750,13.90,101573.00,-20.62,9.37
312845,13.90,101575.00,-20.78,9.21
312941,13.90,101573.00,-20.62,9.37
313036,13.90,101575.00,-20.78,9.21
313133,13.90,101580.00,-21.20,8.79
313228,13.90,101584.00,-21.53,8.46
313324,13.90,101575.00,-20.78,9.21
313419,13.90,101577.00,-20.95,9.04
313515,13.90,101579.00,-21.11,8.88
313611,13.90,101591.00,-22.11,7.88
313706,13.90,101585.00,-21.61,8.38
313802,13.90,101579.00,-21.11,8.88
313897,13.90,101588.00,-21.86,8.13
313994,13.90,101576.00,-20.86,9.12
314089,13.90,101578.00,-21.03,8.96
314185,13.90,101589.00,-21.94,8.05
314280,13.90,101580.00,-21.20,8.79
314376,13.90,101583.00,-21.45,8.54
314472,13.90,101579.00,-21.11,8.88
314567,13.90,101581.00,-21.28,8.71
314663,13.90,101580.00,-21.20,8.79
314759,14.00,101586.00,-21.69,8.29
314855,14.00,101583.00,-21.45,8.54
314950,14.00,101585.00,-21.61,8.38
315045,14.00,101581.00,-21.28,8.71
315142,14.00,101582.00,-21.36,8.62
315237,14.00,101587.00,-21.78,8.21
315333,14.00,101578.00,-21.03,8.96
315428,13.90,101585.00,-21.61,8.38
315525,14.00,101577.00,-20.95,9.04
315620,14.00,101584.00,-21.53,8.46
315716,14.00,101579.00,-21.11,8.88
315811,14.00,101581.00,-21.28,8.71
315907,14.00,101584.00,-21.53,8.46
316003,14.00,101580.00,-21.20,8.79
316098,14.00,101579.00,-21.11,8.88
316194,14.00,101583.00,-21.45,8.54
316290,14.00,101585.00,-21.61,8.38
316386,14.00,101584.00,-21.53,8.46
316481,14.00,101585.00,-21.61,8.38
316576,14.00,101572.00,-20.53,9.45
316673,14.00,101583.00,-21.45,8.54
316768,14.00,101580.00,-21.20,8.79
316864,14.00,101573.00,-20.62,9.37
316959,14.00,101581.00,-21.28,8.71
317056,14.00,101574.00,-20.70,9.29
317151,14.00,101578.00,-21.03,8.96
317247,14.00,101576.00,-20.86,9.12
317342,14.00,101579.00,-21.11,8.88
317437,14.00,101580.00,-21.20,8.79
317534,14.00,101575.00,-20.78,9.21
317629,14.00,101579.00,-21.11,8.88
317725,14.00,101573.00,-20.62,9.37
317820,14.00,101577.00,-20.95,9.04
317917,14.00,101578.00,-21.03,8.96
